4
0.2
2.0
0.05
2.0
1.9439362142210856,0.0,1.0
1.2793414016324234,0.0,0.735
0.9925452920964797,0.0,0.336
1.0796733439522563,0.0,0.28800000000000003
1.0540474064376464,0.0,0.228
0.994212283031449,0.0,0.222
1.1227377563529828,0.0,0.217
1.0910759923891846,0.0,0.19
1.5133689839572193,0.0,0.19
1.125778952279669,0.0,0.187
1.082760196978827,0.0,0.184
0.8888631782953058,0.0,0.161
1.1686900379110572,0.0,0.141
0.9549827445187639,0.0,0.13
0.8976099222322755,0.0,0.13
0.996009610934705,0.0,0.127
0.7926508839302073,0.0,0.11
1.097150272302772,0.0,0.106
0.9555447046356514,0.0,0.106
3.286841919038081,0.0,1.0
2.0238313197990614,0.0,0.995
2.9295703918956155,0.0,0.379
1.4946796403778309,0.0,0.231
1.99467212167441,0.0,0.231
1.9532464667613803,0.0,0.172
1.6163666742614111,0.0,0.149
1.8387486839499223,0.0,0.149
10.208754128180567,0.0,0.13699999999999998
2.5507469350567233,0.0,0.129
5.599807603642979,0.0,0.124
0.0,0.0,0.11199999999999999
1.4447388743937166,0.0,0.106
1.6286168108296808,0.0,0.105
1.830393929900509,0.0,0.1
3.0704683686759475,0.0,1.0
2.699712643678161,0.0,0.385
3.058724770733989,0.0,0.344
2.52244884968703,0.0,0.326
2.6841284765657973,0.0,0.306
6.990120475671123,0.0,0.284
1.617723396366333,0.0,0.282
2.6073533016164236,0.0,0.268
4.071576040987521,0.0,0.253
2.7434318555008206,0.0,0.245
3.14577941552657,0.0,0.237
2.518150011801478,0.0,0.231
2.5779501310331847,0.0,0.222
0.0,0.0,0.196
14.866227269208052,0.0,0.165
9.260465772279257,0.0,0.14
2.6547117973895573,0.0,0.134
2.5979388169622477,0.0,0.133
1.6830233505294596,0.0,0.121
1.5658045977011494,0.0,0.111
2.5873707392048777,0.0,0.11
1.1521122112211222,0.0,0.106
1.2727848101265824,0.0,0.106
6.210189471451105,0.0,0.995
4.539331802661974,0.0,0.379
6.363648947391085,0.0,0.284
7.466814487377224,0.0,0.204
6.5962759251201,0.0,0.172
0.0,0.0,0.163
5.322213036189092,0.0,0.159
4.922107763972761,0.0,0.149
14.40037638152945,0.0,0.13699999999999998
2.8797834025541076,0.0,0.129
10.840605167653836,0.0,0.124
6.46101435727038,0.0,0.106
1.661764705882353,0.0,0.105
5.057301358545663,0.0,0.1
4.860420119179893,0.0,0.992
2.0195337365229005,0.0,0.254
0.9194006422402616,0.0,0.13
1.7515975514393236,0.0,0.94
1.2215055710960403,0.0,0.213
1.2444599353326868,0.0,0.163
1.0585585585585586,0.0,0.13699999999999998
1.2997822240370218,0.0,0.106
1.3156305970900162,0.0,0.106
1.504832412900238,0.0,0.106
1.3398158164627207,0.0,0.105
1.2479027587050808,0.0,0.10300000000000001
0.9773702777383384,0.0,0.10099999999999999
1.379513665888798,0.0,0.735
2.3737125468164795,0.0,0.335
1.6764202724259425,0.0,0.327
2.2602975780606793,0.0,0.24600000000000002
1.697409246469775,0.0,0.20600000000000002
1.521005644316333,0.0,0.20600000000000002
1.5190676121914863,0.0,0.2
1.6042236807202657,0.0,0.195
1.5627038782167453,0.0,0.182
6.475063211262388,0.0,0.17800000000000002
3.9180045749889625,0.0,0.16899999999999998
1.6093173728450125,0.0,0.168
9.964652104916862,0.0,0.165
4.193915778918221,0.0,0.161
1.3987374677254842,0.0,0.147
2.1527354825160137,0.0,0.11699999999999999
2.4624416275541647,0.0,0.11
1.5720736195562173,0.0,0.10400000000000001
0.0,0.0,0.555
0.0,0.0,0.244
0.0,0.0,0.196
0.0,0.0,0.185
0.0,0.0,0.17800000000000002
0.0,0.0,0.17300000000000001
0.0,0.0,0.165
0.0,0.0,0.158
0.0,0.0,0.158
0.0,0.0,0.157
0.0,0.0,0.154
0.0,0.0,0.12300000000000001
0.0,0.0,0.11199999999999999
0.0,0.0,0.106
1.7681972789115645,0.0,0.54
1.9737449771814033,0.0,0.444
1.7884920508264799,0.0,0.326
1.6329919118109104,0.0,0.295
2.536268630504316,0.0,0.268
4.301861180565262,0.0,0.248
